Price,Open,High,Low,Close,Adj Close,Volume
2023-12-22 00:00:00,194.01513711760239,194.24377537319,191.81833513340541,192.444580078125,192.444580078125,37122800
2023-12-26 00:00:00,192.4545283956073,192.73285613100859,191.67918468017169,191.89787292480469,191.89787292480469,28919300
2023-12-27 00:00:00,191.3412191049222,192.34518593287331,189.94956524818431,191.99726867675781,191.99726867675781,48087700
2023-12-28 00:00:00,192.9813839214718,193.49828484070571,192.01717160785631,192.42472839355469,192.42472839355469,34049900
2023-12-29 00:00:00,192.7427850763616,193.23980104114619,190.58573760932339,191.38096618652341,191.38096618652341,42628800
2024-01-02 00:00:00,186.0330566235688,187.3153662175252,182.79251821875229,184.5320739746094,184.5320739746094,82488700
2024-01-03 00:00:00,183.12055562298841,184.7706521973418,182.33526193753411,183.15037536621091,183.15037536621091,58414500
2024-01-04 00:00:00,181.06292931922459,181.99732186004991,179.80051955406509,180.8243713378906,180.8243713378906,71983600
2024-01-05 00:00:00,180.90385710718039,181.66925069088811,179.09471190702351,180.09867858886719,180.09867858886719,62303300
2024-01-08 00:00:00,181.00326845316741,184.4923301954816,180.41679326133189,184.45256042480469,184.45256042480469,59144500
2024-01-09 00:00:00,182.8223445702103,184.04499955584961,181.63944418662979,184.0350646972656,184.0350646972656,42841800
2024-01-10 00:00:00,183.24978138533629,185.2875345855895,182.82233979382519,185.07879638671881,185.07879638671881,46792900
2024-01-11 00:00:00,185.42671870400409,185.93368472067911,182.52414714521399,184.4823913574219,184.4823913574219,49128400
2024-01-12 00:00:00,184.9495734055796,185.6255229866903,184.08477050382689,184.81040954589841,184.81040954589841,40444700
2024-01-16 00:00:00,181.0728448478074,183.1603026253903,179.85017475552081,182.53407287597659,182.53407287597659,65603000
2024-01-17 00:00:00,180.1881635122084,181.83824490899741,179.22395137316971,181.58973693847659,181.58973693847659,47317400
2024-01-18 00:00:00,184.97939242622601,188.0111927514186,184.72094959289211,187.5042419433594,187.5042419433594,78005800
2024-01-19 00:00:00,188.20006116021679,190.8044198805751,187.69311035237001,190.416748046875,190.416748046875,68741000
2024-01-22 00:00:00,191.15234200232319,194.1642575183665,191.11257223144139,192.73284912109381,192.73284912109381,60133900
2024-01-23 00:00:00,193.85611839033939,194.58175747905841,192.6732179231455,194.01515197753909,194.01515197753909,42355600
2024-01-24 00:00:00,194.25371040083749,195.20798769039709,193.18015413797889,193.3392028808594,193.3392028808594,53631300
2024-01-25 00:00:00,194.05490594716309,195.09864246073241,191.95749806154731,193.01116943359381,193.01116943359381,54822100
2024-01-26 00:00:00,193.11058683739941,193.5976527746196,190.7944906257776,191.27162170410159,191.27162170410159,44594000
2024-01-29 00:00:00,190.8640515837601,191.0529200636054,188.44856144945899,190.5857238769531,190.5857238769531,47145600
2024-01-30 00:00:00,189.80047228297701,190.65534040867769,186.3511800336272,186.91777038574219,186.91777038574219,55859400
2024-01-31 00:00:00,185.92372797618199,185.98338263365989,183.2497947899503,183.29948425292969,183.29948425292969,55467800
2024-02-01 00:00:00,182.8919451500293,185.83427124755639,182.72296153753899,185.74481201171881,185.74481201171881,64885400
2024-02-02 00:00:00,178.78657309445219,186.2119923912874,178.18021304585781,184.74082946777341,184.74082946777341,102518000
2024-02-05 00:00:00,187.02708693103881,188.12052803558689,184.73087577921021,186.55989074707031,186.55989074707031,69668800
2024-02-06 00:00:00,185.74480203892321,188.180177168222,185.65534280788859,188.17024230957031,188.17024230957031,43490800
2024-02-07 00:00:00,189.50222643046951,189.909783118799,187.4843430399979,188.2795715332031,188.2795715332031,53439000
2024-02-08 00:00:00,188.25969692135439,188.40879563608701,186.23187856237749,187.19609069824219,187.19609069824219,40962000
2024-02-09 00:00:00,187.76340641648079,189.09712043805791,187.11646725876849,187.96247863769531,187.96247863769531,45155200
2024-02-12 00:00:00,187.5344824223103,187.78330749959079,185.91213805857669,186.27044677734381,186.27044677734381,41781900
2024-02-13 00:00:00,184.89694454758461,185.33487911795879,182.64755610649431,184.17036437988281,184.17036437988281,56529500
2024-02-14 00:00:00,184.44906062504629,184.65806518525369,181.58259087415229,183.2845458984375,183.2845458984375,54630500
2024-02-15 00:00:00,182.6873852197877,183.62296999377591,180.49772745196651,182.99592590332031,182.99592590332031,65434500
2024-02-16 00:00:00,182.5579852711476,183.981272644733,180.816209688257,181.45320129394531,181.45320129394531,49701400
2024-02-20 00:00:00,180.93564089848351,181.57263250427789,179.15405998428739,180.70672607421881,180.70672607421881,53665600
2024-02-21 00:00:00,181.08496152111411,182.03049388623,179.81097819372201,181.46318054199219,181.46318054199219,41529700
2024-02-22 00:00:00,182.6176928712824,184.09074823448799,181.60249751065339,183.5035095214844,183.5035095214844,52292200
2024-02-23 00:00:00,184.14050422986651,184.17036202409389,181.3735705928882,181.66221618652341,181.66221618652341,45119700
2024-02-26 00:00:00,181.38355052297359,181.90109579673219,179.80101134340089,180.3086242675781,180.3086242675781,40867400
2024-02-27 00:00:00,180.24890489042261,183.05564406470421,178.7161338004791,181.77171325683591,181.77171325683591,54318900
2024-02-28 00:00:00,181.65227187035529,182.25940572629611,179.28346722817699,180.56739807128909,180.56739807128909,48953900
2024-02-29 00:00:00,180.41810366151441,181.7119971895346,178.68627553751091,179.9005432128906,179.9005432128906,136682600
2024-03-01 00:00:00,178.70617492699981,179.68156498512661,176.54637506189471,178.81565856933591,178.81565856933591,73488000
2024-03-04 00:00:00,175.3221374904135,176.06861269719141,172.97322823226921,174.27708435058591,174.27708435058591,81510100
2024-03-05 00:00:00,169.95748724050739,171.23147051058481,168.82284541599859,169.32049560546881,169.32049560546881,95132400
2024-03-06 00:00:00,170.25606504473799,170.43522699407839,167.88724549651999,168.32518005371091,168.32518005371091,68587700
2024-03-07 00:00:00,168.35505375316501,169.92763018116119,167.6981670423948,168.20576477050781,168.20576477050781,71765100
2024-03-08 00:00:00,168.2057772835208,172.88368639540991,168.1460616860156,169.9276428222656,169.9276428222656,76114600
2024-03-11 00:00:00,172.12725037151969,173.56048535052071,171.24143363964811,171.9381408691406,171.9381408691406,60139500
2024-03-12 00:00:00,172.33623719235939,173.2121062975323,170.20629520329729,172.4158630371094,172.4158630371094,59825400
2024-03-13 00:00:00,171.95805191298049,172.3760762525815,169.95748841772311,170.32575988769531,170.32575988769531,52488700
2024-03-14 00:00:00,172.0973773021251,173.49079163745051,171.24141844268891,172.18695068359381,172.18695068359381,72913500
2024-03-15 00:00:00,170.3655638276482,171.8087463378906,169.48969463541121,171.8087463378906,171.8087463378906,121664700
2024-03-18 00:00:00,174.74489145229541,176.87483361469179,172.70452267737829,172.90357971191409,172.90357971191409,75604200
2024-03-19 00:00:00,173.52067421691899,175.78001045706259,172.21683307682201,175.25250244140619,175.25250244140619,55215200
2024-03-20 00:00:00,174.89415908258559,177.8302917480469,174.26711507261521,177.8302917480469,177.8302917480469,53423100
2024-03-21 00:00:00,176.21793501777989,176.65586961417031,170.0371129861399,170.56462097167969,170.56462097167969,106181300
2024-03-22 00:00:00,170.95277649830081,172.2367224083722,169.26076900158961,171.4703369140625,171.4703369140625,71106600
2024-03-25 00:00:00,169.76839047714009,171.1319471167572,168.6536437415912,170.04707336425781,170.04707336425781,54288300
2024-03-26 00:00:00,169.20106023000119,170.61438491064951,168.78303590364709,168.91242980957031,168.91242980957031,57388400
2024-03-27 00:00:00,169.60913376008401,172.78414425918751,169.31054062211939,172.49549865722659,172.49549865722659,60273300
2024-03-28 00:00:00,170.94283813483631,171.4205780589011,169.70866021166751,170.6741027832031,170.6741027832031,65672700
2024-04-01 00:00:00,170.38547862745989,170.44519422178021,168.68350825393799,169.2309265136719,169.2309265136719,46240500
2024-04-02 00:00:00,168.28538634231541,168.54415896803059,167.43937496323821,168.0465087890625,168.0465087890625,49329500
2024-04-03 00:00:00,167.99673277562971,169.87784975553629,167.78772821512749,168.8526916503906,168.8526916503906,47691700
2024-04-04 00:00:00,169.4897042530356,171.11204882060329,168.02662658691409,168.02662658691409,168.02662658691409,53704400
2024-04-05 00:00:00,168.7929675547899,169.58921080070661,168.15597599547189,168.78302001953119,168.78302001953119,42055200
2024-04-08 00:00:00,168.23561647794651,168.40481571452679,167.4493358859462,167.65834045410159,167.65834045410159,37425500
2024-04-09 00:00:00,167.90716183961621,169.28068114838621,167.55881583800999,168.87260437011719,168.87260437011719,42451200
2024-04-10 00:00:00,168.00669616914149,168.29532657810819,166.3246362072623,166.9914855957031,166.9914855957031,49709300
2024-04-11 00:00:00,167.5488670137579,174.63541624491381,167.3697202301415,174.2173767089844,174.2173767089844,91070300
2024-04-12 00:00:00,173.44102962389061,177.52176704196779,173.39127675717171,175.72027587890619,175.72027587890619,101593300
2024-04-15 00:00:00,174.53586805138281,175.79990373427191,171.68930847441089,171.87841796875,171.87841796875,73531800
2024-04-16 00:00:00,170.94284143183609,172.94338974194341,167.4792003381757,168.583984375,168.583984375,73711200
2024-04-17 00:00:00,168.81289870293199,169.84800441976401,167.21046447753909,167.21046447753909,167.21046447753909,50901200
2024-04-18 00:00:00,167.24029654336019,167.84743029154779,165.76725645436011,166.25494384765619,166.25494384765619,43122900
2024-04-19 00:00:00,165.42888374733741,165.61797806342611,163.30888906647169,164.22456359863281,164.22456359863281,67772100
2024-04-22 00:00:00,164.7421044631744,166.4739172082034,163.99562926284759,165.06059265136719,165.06059265136719,48116400
2024-04-23 00:00:00,164.5729125122117,166.2649200036353,164.14492548116621,166.11561584472659,166.11561584472659,49537800
2024-04-24 00:00:00,165.7573065340701,168.5043451025881,165.42887079721271,168.22566223144531,168.22566223144531,48251800
2024-04-25 00:00:00,168.73327450279359,169.80820075027211,167.3597550998357,169.0915832519531,169.0915832519531,50558300
2024-04-26 00:00:00,169.081624768213,170.5347547439427,168.3849023881773,168.50434875488281,168.50434875488281,44838400
2024-04-29 00:00:00,172.5552069321275,175.20270935632291,172.28648678772149,172.6846008300781,172.6846008300781,68169400
2024-04-30 00:00:00,172.51539602156521,174.16759809934041,169.2010443307548,169.52949523925781,169.52949523925781,65934800
2024-05-01 00:00:00,168.78303163206601,171.89832652202929,168.31523926242039,168.50434875488281,168.50434875488281,50383100
2024-05-02 00:00:00,171.69926693100729,172.60499394198649,170.08688513916931,172.2168273925781,172.2168273925781,94214900
2024-05-03 00:00:00,185.77280978325871,186.12117099096091,181.801570988262,182.5181884765625,182.5181884765625,163224100
2024-05-06 00:00:00,181.4930249418685,183.3343214775735,179.57208736861651,180.85603332519531,180.85603332519531,78569700
2024-05-07 00:00:00,182.58785409480521,184.0310366275269,180.4678745845064,181.54278564453119,181.54278564453119,77305800
2024-05-08 00:00:00,181.9906787165348,182.20964601288571,180.59724908638569,181.8811950683594,181.8811950683594,45057100
2024-05-09 00:00:00,181.7020275403552,183.79216432803469,181.2541454250175,183.70259094238281,183.70259094238281,48983000
2024-05-10 00:00:00,184.28062242398161,184.46998840191679,181.51991222172589,182.43682861328119,182.43682861328119,50759500
2024-05-13 00:00:00,184.81883849593649,186.47328168344129,184.00157793065929,185.65602111816409,185.65602111816409,72044800
2024-05-14 00:00:00,186.8819036535792,187.66926595480419,185.66598899695339,186.80216979980469,186.80216979980469,52393600
2024-05-15 00:00:00,187.2805684968807,190.0113806876588,186.74236879854001,189.0845031738281,189.0845031738281,70400000
2024-05-16 00:00:00,189.83199615864379,190.45989075478769,189.02471179656041,189.2041015625,189.2041015625,52845200
2024-05-17 00:00:00,188.8752140325698,190.17086260921991,188.5463175718117,189.2340087890625,189.2340087890625,41282900
2024-05-20 00:00:00,188.69582178398369,191.2771426664072,188.37688635675951,190.40008544921881,190.40008544921881,44361300
2024-05-21 00:00:00,190.44991454290121,192.08442053272111,190.28048580582151,191.70570373535159,191.70570373535159,42309400
2024-05-22 00:00:00,191.6259804985601,192.1741412710586,189.6326796586952,190.26055908203119,190.26055908203119,34648500
2024-05-23 00:00:00,190.34027016979289,190.36020743395639,186.00485048634809,186.25401306152341,186.25401306152341,51005900
2024-05-24 00:00:00,188.18752508949149,189.94162421863649,187.41012383078689,189.3436279296875,189.3436279296875,36294600
2024-05-28 00:00:00,190.868504773859,192.35351928350599,188.46658896654759,189.3536071777344,189.3536071777344,52280100
2024-05-29 00:00:00,188.97487295416661,191.60602926265221,188.8752018363686,189.652587890625,189.652587890625,53068000
2024-05-30 00:00:00,190.12102272627729,191.5362644537017,189.99146851693149,190.64924621582031,190.64924621582031,49947900
2024-05-31 00:00:00,190.79874896001849,191.9249687427691,189.2738751129784,191.60603332519531,191.60603332519531,75158300
2024-06-03 00:00:00,192.25383098769501,194.33684160969631,191.87511422633889,193.38005065917969,193.38005065917969,50080500
2024-06-04 00:00:00,193.98801176077239,194.66574186569679,192.38340418619831,193.69898986816409,193.69898986816409,47471400
2024-06-05 00:00:00,194.74547082752241,196.24044634116561,194.21724736264929,195.2138977050781,195.2138977050781,54156800
2024-06-06 00:00:00,195.03450583879899,195.84179017422781,193.5195930765027,193.82855224609381,193.82855224609381,41181800
2024-06-07 00:00:00,193.99798178181689,196.2803195671149,193.489695585319,196.23048400878909,196.23048400878909,53103900
2024-06-10 00:00:00,196.24043562696309,196.6391048667748,191.50634675889481,192.47309875488281,192.47309875488281,97262100
2024-06-11 00:00:00,193.00133588013961,206.46609195915701,192.98141382249341,206.45611572265619,206.45611572265619,172373300
2024-06-12 00:00:00,206.67538853844059,219.4624149926953,206.2069616339241,212.35630798339841,212.35630798339841,198134300
2024-06-13 00:00:00,214.0206945432561,216.02395620562419,210.891213156243,213.5223693847656,213.5223693847656,97862700
2024-06-14 00:00:00,213.13367378271619,214.4492442771724,210.59221246372431,211.7782287597656,211.7782287597656,70122700
2024-06-17 00:00:00,212.65527993528349,218.21659070332569,212.0074632920053,215.94422912597659,215.94422912597659,93728300
2024-06-18 00:00:00,216.8611384124147,217.89766325641611,212.2865171159556,213.57218933105469,213.57218933105469,79943300
2024-06-20 00:00:00,213.2134100193318,213.52238441379211,208.1504394354611,208.97764587402341,208.97764587402341,86172500
2024-06-21 00:00:00,209.68526279056621,211.18023828891839,206.4162509174503,206.79498291015619,206.79498291015619,246421400
2024-06-24 00:00:00,207.02420349475861,211.9875177776506,205.89798377862789,207.44279479980469,207.44279479980469,80727000
2024-06-25 00:00:00,208.44940858434211,210.67194975002221,207.91122410230179,208.36968994140619,208.36968994140619,56713900
2024-06-26 00:00:00,210.79155216910209,214.14029800335811,209.93443224701051,212.53569030761719,212.53569030761719,66213200
2024-06-27 00:00:00,213.97087836680481,215.01736433595829,211.63872006367089,213.38285827636719,213.38285827636719,49772700
2024-06-28 00:00:00,215.0472324898511,215.3462306116547,209.59555430967669,209.91447448730469,209.91447448730469,82542700
2024-07-01 00:00:00,211.37956216985049,216.78140506529681,211.21013344081189,216.0239562988281,216.0239562988281,60402900
2024-07-02 00:00:00,215.42595595595569,219.64179766849509,214.37948530858341,219.53216552734381,219.53216552734381,58046200
2024-07-03 00:00:00,219.26308073535029,220.8078918457031,218.2963286627666,220.8078918457031,220.8078918457031,37369800
2024-07-05 00:00:00,220.907540387338,225.69146503075919,220.907540387338,225.58183288574219,225.58183288574219,60412400
2024-07-08 00:00:00,226.3293190774875,227.08678305881671,222.50218547217591,227.056884765625,227.056884765625,59085900
2024-07-09 00:00:00,227.16649847153789,228.63157564780499,225.61172641697121,227.91398620605469,227.91398620605469,48076100
2024-07-10 00:00:00,228.5319191198968,232.29925607500621,228.4820835628625,232.1995849609375,232.1995849609375,62627700
2024-07-11 00:00:00,230.61492037011669,231.6115707049558,225.01375035477761,226.80772399902341,226.80772399902341,64710600
2024-07-12 00:00:00,228.15319255639719,231.86073301422451,227.9139910015551,229.76776123046881,229.76776123046881,53046500
2024-07-15 00:00:00,235.68787221439831,236.43535998230431,232.3092281117703,233.6148376464844,233.6148376464844,62631300
2024-07-16 00:00:00,234.21283703260289,235.47858726109911,231.55178236868579,234.033447265625,234.033447265625,43234300
2024-07-17 00:00:00,228.68140979310061,230.68468664215069,225.88082486496339,228.11332702636719,228.11332702636719,57345900
2024-07-18 00:00:00,229.50863493701101,229.6681026383759,221.52547133243431,223.42906188964841,223.42906188964841,66034600
2024-07-19 00:00:00,224.06692564873421,226.04028896611689,222.53207568479931,223.5586242675781,223.5586242675781,49151500
2024-07-22 00:00:00,226.24957960487191,227.01700459563801,222.3427122455625,223.2098083496094,223.2098083496094,48201800
2024-07-23 00:00:00,223.6184310143822,226.1798296775016,221.9340895133702,224.25628662109381,224.25628662109381,39960300
2024-07-24 00:00:00,223.24967028544489,224.04699357799981,216.40268749627211,217.8079528808594,217.8079528808594,61777600
2024-07-25 00:00:00,218.19665359620481,220.11023564894731,213.90109302545341,216.76148986816409,216.76148986816409,51391200
2024-07-26 00:00:00,217.96741565742539,218.75477790382121,215.28642394070289,217.22990417480469,217.22990417480469,41601300
2024-07-29 00:00:00,216.23326096996001,218.56541907810001,215.02730738663391,217.50897216796881,217.50897216796881,36311800
2024-07-30 00:00:00,218.4557859117119,219.59196666736071,215.39606213190041,218.06709289550781,218.06709289550781,41643800
2024-07-31 00:00:00,220.6982497488722,223.07028238181741,219.89096542123681,221.33610534667969,221.33610534667969,50036300
2024-08-01 00:00:00,223.6184336722298,223.72806581879621,216.29306274041451,217.6285705566406,217.6285705566406,62501000
2024-08-02 00:00:00,218.41590675319651,224.844313342308,216.98074309833061,219.12353515625,219.12353515625,105568600
2024-08-05 00:00:00,198.42310739676381,212.7848420736874,195.3434615758442,208.56901550292969,208.56901550292969,119548600
2024-08-06 00:00:00,204.6123150651124,209.28660752946871,200.39648844230859,206.53584289550781,206.53584289550781,69660500
2024-08-07 00:00:00,206.2069550428707,212.9243839975228,205.69866882998741,209.1171875,209.1171875,63516400
2024-08-08 00:00:00,212.39614722358991,213.48249240679451,208.1304851324596,212.59547424316409,212.59547424316409,47161100
2024-08-09 00:00:00,211.38955402452129,216.05387055494421,211.25998460722801,215.51568603515619,215.51568603515619,42201600
2024-08-12 00:00:00,215.59550663031669,219.0279394266247,215.12653755612999,217.05229187011719,217.05229187011719,38028100
2024-08-13 00:00:00,218.5290263212716,221.40270642093421,218.5290263212716,220.78407287597659,220.78407287597659,44155300
2024-08-14 00:00:00,220.08562480803559,222.54021400164919,219.21752501736549,221.23309326171881,221.23309326171881,41960600
2024-08-15 00:00:00,224.10676986474729,224.85512281590931,222.27079905335069,224.22650146484381,224.22650146484381,46414000
2024-08-16 00:00:00,223.42826155403989,226.33187474025669,223.15885022096819,225.5535888671875,225.5535888671875,44340200
2024-08-19 00:00:00,225.22431131087819,225.49372264344569,222.5501887780633,225.39393615722659,225.39393615722659,40687800
2024-08-20 00:00:00,225.27420804373651,226.67112752076309,224.954903463113,226.0125732421875,226.0125732421875,30299000
2024-08-21 00:00:00,226.02254833732329,227.47933353511351,224.55577535614921,225.9028015136719,225.9028015136719,34765500
2024-08-22 00:00:00,227.28976176117081,227.83855699487941,223.4083048904395,224.03692626953119,224.03692626953119,43695300
2024-08-23 00:00:00,225.1644413074101,227.71881696403821,223.83736023691759,226.34184265136719,226.34184265136719,38677300
2024-08-26 00:00:00,226.26201548170079,226.78087779249771,223.39832305195921,226.68109130859381,226.68109130859381,30602200
2024-08-27 00:00:00,225.5036798955901,228.34742708173019,224.3961169649678,227.52922058105469,227.52922058105469,35934600
2024-08-28 00:00:00,227.41946703992409,229.35520907583671,225.18438078371821,225.99261474609381,225.99261474609381,38052200
2024-08-29 00:00:00,229.5947018960932,232.4085012026452,228.37737982242851,229.2853698730469,229.2853698730469,51906300
2024-08-30 00:00:00,229.68448994729229,229.89402024722429,226.98043458769101,228.4971008300781,228.4971008300781,52990800
2024-09-03 00:00:00,228.04808224732739,228.49709095305269,220.68428466242801,222.28077697753909,222.28077697753909,50190600
2024-09-04 00:00:00,221.17322424578339,221.2929558460886,217.0023958735564,220.36500549316409,220.36500549316409,43840200
2024-09-05 00:00:00,221.1432791688182,224.98481497811861,221.03352013282219,221.8916320800781,221.8916320800781,36615400
2024-09-06 00:00:00,223.4581991238727,224.74537478911401,219.28738577978089,220.3350830078125,220.3350830078125,48423000
2024-09-09 00:00:00,220.3350670246968,220.78407573977341,216.234092339809,220.42486572265619,220.42486572265619,67180000
2024-09-10 00:00:00,218.43924352876181,220.9936192587632,216.25405039598209,219.62663269042969,219.62663269042969,51591000
2024-09-11 00:00:00,220.9736588702828,222.60006887760491,217.41149163145681,222.1710205078125,222.1710205078125,44587100
2024-09-12 00:00:00,222.01136566399231,223.05906279420401,219.3372585452521,222.28077697753909,222.28077697753909,37498200
2024-09-13 00:00:00,223.08901316997171,223.54799446945989,221.42268236911951,222.0113830566406,222.0113830566406,36766600
2024-09-16 00:00:00,216.06445830371109,216.74297289953921,213.45021685499421,215.84495544433591,215.84495544433591,59357400
2024-09-17 00:00:00,215.27619443719669,216.42366284814071,214.02893954474479,216.31390380859381,216.31390380859381,45519300
2024-09-18 00:00:00,217.07224903728169,222.22092099435909,217.06226125375571,220.2053527832031,220.2053527832031,59894900
2024-09-19 00:00:00,224.4959168795838,229.31531179988681,224.1367068474718,228.36738586425781,228.36738586425781,66781300
2024-09-20 00:00:00,229.4649697486083,232.57811312113961,227.12012443578541,227.6988525390625,227.6988525390625,318679900
2024-09-23 00:00:00,226.84074079318771,228.94610768522739,225.31410200503299,225.97265625,225.97265625,54146000
2024-09-24 00:00:00,228.147869614878,228.84634456787049,225.23428387550629,226.87068176269531,226.87068176269531,43556100
2024-09-25 00:00:00,224.43603888049131,226.7908568504821,223.52804884217389,225.87287902832031,225.87287902832031,42308700
2024-09-26 00:00:00,226.80083714120579,227.99819881641099,224.91498831580549,227.0203552246094,227.0203552246094,36636700
2024-09-27 00:00:00,227.95829117282409,229.01596089620381,226.80083496693391,227.28974914550781,227.28974914550781,34026000
2024-09-30 00:00:00,229.53482055042821,232.48832702636719,229.1456776077643,232.48832702636719,232.48832702636719,54541900
2024-10-01 00:00:00,229.01597026460061,229.1456744268344,223.2486645660633,225.71324157714841,225.71324157714841,63285000
2024-10-02 00:00:00,225.39393750024189,226.87068310834721,222.5302449869956,226.281982421875,226.281982421875,32880600
2024-10-03 00:00:00,224.64557310138039,226.31190381452791,222.82957789090329,225.1744079589844,225.1744079589844,34044200
2024-10-04 00:00:00,227.3995161375635,227.49930262356301,223.63780617480541,226.30194091796881,226.30194091796881,37245100
2024-10-07 00:00:00,224.00698212280321,225.19437123468819,220.843945494027,221.2031555175781,221.2031555175781,39505400
2024-10-08 00:00:00,223.80742742544689,225.4837307412941,222.75973024040249,225.2742004394531,225.2742004394531,31855700
2024-10-09 00:00:00,224.7353864657012,229.24546472466869,224.33627096325679,229.0359191894531,229.0359191894531,33591100
2024-10-10 00:00:00,227.27979028338339,228.9960143540813,226.67112924406291,228.5370178222656,228.5370178222656,28183500
2024-10-11 00:00:00,228.7964498897189,228.9062089337624,226.84074743911049,227.05029296875,227.05029296875,31759200
2024-10-14 00:00:00,228.1977569014083,231.2211016065944,228.09798564307101,230.79205322265619,230.79205322265619,39882100
2024-10-15 00:00:00,233.0969778733182,236.96846201335649,231.85969551276989,233.3364562988281,233.3364562988281,64751400
2024-10-16 00:00:00,231.09139869260781,231.6102457794274,229.33525401328021,231.27099609375,231.27099609375,34082200
2024-10-17 00:00:00,232.91737034187659,233.3364614020046,230.01377239862461,231.64018249511719,231.64018249511719,32993800
2024-10-18 00:00:00,235.6613185338914,235.6613185338914,233.4960858911256,234.4839172363281,234.4839172363281,46431500
2024-10-21 00:00:00,233.93513726347371,236.3298759219538,233.93513726347371,235.96067810058591,235.96067810058591,36254500
2024-10-22 00:00:00,233.37636600975799,235.70125104779561,232.08920560922661,235.342041015625,235.342041015625,38846600
2024-10-23 00:00:00,233.56595129753521,234.62362105235991,227.25982300232991,230.25323486328119,230.25323486328119,52287000
2024-10-24 00:00:00,229.47495899723691,230.3131259260407,227.90841463888631,230.06367492675781,230.06367492675781,31109500
2024-10-25 00:00:00,229.23547896644121,232.70783235866449,229.06585412640541,230.90180969238281,230.90180969238281,38802300
2024-10-28 00:00:00,232.80762499530721,234.21451699403659,232.03931169048741,232.88743591308591,232.88743591308591,36087100
2024-10-29 00:00:00,232.58810476348469,233.81539934797499,231.80981890743919,233.15684509277341,233.15684509277341,35417200
2024-10-30 00:00:00,232.09916306464561,232.95727501758799,229.04588560251631,229.59468078613281,229.59468078613281,47070900
2024-10-31 00:00:00,228.83635490362701,229.32528432164801,224.87507199259841,225.41389465332031,225.41389465332031,64370100
2024-11-01 00:00:00,220.48472918772251,224.85511514551251,219.78626950218691,222.42047119140619,222.42047119140619,65276700
2024-11-04 00:00:00,220.5046966292777,222.30073152840919,219.2275088130919,221.52244567871091,221.52244567871091,44944500
2024-11-05 00:00:00,221.3129191236271,223.45819152571039,220.65436486265341,222.95928955078119,222.95928955078119,28111300
2024-11-06 00:00:00,222.12113695305959,225.57354530417689,220.70425717725169,222.23089599609381,222.23089599609381,54561100
2024-11-07 00:00:00,224.1367061107226,227.3795689475011,224.07684030978069,226.9804382324219,226.9804382324219,42137700
2024-11-08 00:00:00,226.92049995960829,228.40886899679029,226.16134014604211,226.71073913574219,226.71073913574219,38328800
2024-11-11 00:00:00,224.75289274268081,225.4521209161407,221.25673663335019,223.9837341308594,223.9837341308594,42005600
2024-11-12 00:00:00,224.30339000560161,225.34224111445201,223.11469448970431,223.9837341308594,223.9837341308594,40398300
2024-11-13 00:00:00,223.76397540644069,226.40107541529889,222.51534821963219,224.87275695800781,224.87275695800781,48566200
2024-11-14 00:00:00,224.77287777547031,228.61864039722619,224.7528954725484,227.9693603515625,227.9693603515625,44923900
2024-11-15 00:00:00,226.151340203101,226.67077335813079,224.023689933323,224.75288391113281,224.75288391113281,47923700
2024-11-18 00:00:00,225.0026149630485,229.4876892234719,224.92270099550521,227.76957702636719,227.76957702636719,44686000
2024-11-19 00:00:00,226.73070634208969,229.90722171238721,226.41106572007729,228.02928161621091,228.02928161621091,36211800
2024-11-20 00:00:00,227.80951934282999,229.67746064503271,225.6419044821167,228.74848937988281,228.74848937988281,35169600
2024-11-21 00:00:00,228.62863294260379,229.90722593821599,225.46211628612431,228.26902770996091,228.26902770996091,42108300
2024-11-22 00:00:00,227.80952873867179,230.46661102927649,227.80952873867179,229.61753845214841,229.61753845214841,38168300
2024-11-25 00:00:00,231.2058026888721,232.99383009111631,229.48769048234249,232.61424255371091,232.61424255371091,90152800
2024-11-26 00:00:00,233.07373841155271,235.31128373473049,233.07373841155271,234.80183410644531,234.80183410644531,45986200
2024-11-27 00:00:00,234.21249554010251,235.43115689965899,233.5532167242051,234.67198181152341,234.67198181152341,33498400
2024-11-29 00:00:00,234.55211454995279,237.5488197625333,233.71304074851761,237.06935119628909,237.06935119628909,28481400
2024-12-02 00:00:00,237.00941446483549,240.52553753151281,236.8995346663749,239.32685852050781,239.32685852050781,48137100
2024-12-03 00:00:00,239.54662188503681,242.49337894569661,238.6376176509325,242.38349914550781,242.38349914550781,38861000
2024-12-04 00:00:00,242.60325739533931,243.84190102311459,240.98504147614111,242.74310302734381,242.74310302734381,44383900
2024-12-05 00:00:00,243.72204013219249,244.27142389354461,241.8640822929535,242.7730712890625,242.7730712890625,40033900
2024-12-06 00:00:00,242.6432183998472,244.3613305629988,241.81412815025411,242.57328796386719,242.57328796386719,36870600
2024-12-09 00:00:00,241.56440918324199,246.9684712451099,241.48449521514061,246.47900390625,246.47900390625,44649200
2024-12-10 00:00:00,246.6188406529117,247.93739821602469,245.07053996605521,247.49787902832031,247.49787902832031,36914800
2024-12-11 00:00:00,247.6876707672576,250.52454792031961,245.98952569372011,246.21928405761719,246.21928405761719,45205800
2024-12-12 00:00:00,246.6188509234006,248.4668252462902,245.41017310687809,247.68768310546881,247.68768310546881,32777500
2024-12-13 00:00:00,247.54782582286589,249.01619729452801,245.96955931284191,247.85748291015619,247.85748291015619,33155300
